"Run","p","OR","a","b","c","d","tissue"
"Run_Up4_TTS",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Up4_TTS",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Up4_TTS",0.263157894736842,Inf,1,25,1,95,"Lung"
"Run_Up4_TTS",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Up4_TTS",0.457452884066248,2.8495014885627,1,27,2,103,"Muscle_Skeletal"
"Run_Up4_TTS",0.219111008033196,2.51736484667943,3,26,7,108,"Nerve_Tibial"
"Run_Up4_TTS",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Up4_TTS",0.451748251748252,2.94051938336024,1,17,2,66,"Pancreas"
"Run_Up4_TTS",0.275862068965517,Inf,1,16,1,58,"Pituitary"
"Run_Up4_TTS",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Up4_TTS",0.573966220151427,1.55497536346797,1,25,3,102,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Up4_TTS",0.833724759743809,0.579513505659428,1,27,6,107,"Skin_Sun_Exposed_Lower_leg"
"Run_Up4_TTS",0.216216216216216,Inf,1,8,1,37,"Small_Intestine_Terminal_Ileum"
"Run_Up4_TTS",0.297297297297297,Inf,1,22,1,74,"Spleen"
"Run_Up4_TTS",0.241379310344828,Inf,1,14,1,58,"Stomach"
"Run_Up4_TTS",NA,NA,NA,NA,NA,NA,"Testis"
"Run_Up4_TTS",0.48980632008155,2.5412796735436,1,31,2,109,"Thyroid"
"Run_Up4_TTS",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Up4_TTS",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Up4_TTS",0.831466270607621,0.585484252498254,1,24,6,96,"Whole_Blood"
"Run_Up8_TTS",0.0924369747899159,Inf,2,11,2,35,"Adipose_Subcutaneous"
"Run_Up8_TTS",0.0646153846153846,Inf,2,7,2,26,"Adipose_Visceral_Omentum"
"Run_Up8_TTS",0.0877192982456141,Inf,2,6,2,19,"Adrenal_Gland"
"Run_Up8_TTS",0.0598290598290599,Inf,2,7,2,27,"Artery_Aorta"
"Run_Up8_TTS",0.352941176470588,Inf,1,6,1,17,"Artery_Coronary"
"Run_Up8_TTS",0.0441176470588235,11.3316258543471,3,9,4,35,"Artery_Tibial"
"Run_Up8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Up8_TTS",0.375,Inf,1,3,1,8,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Up8_TTS",0.285714285714286,Inf,1,6,1,21,"Brain_Caudate_basal_ganglia"
"Run_Up8_TTS",0.318181818181818,Inf,1,7,1,22,"Brain_Cerebellar_Hemisphere"
"Run_Up8_TTS",0.28,Inf,1,7,1,25,"Brain_Cerebellum"
"Run_Up8_TTS",0.318181818181818,Inf,1,7,1,22,"Brain_Cortex"
"Run_Up8_TTS",0.227272727272727,Inf,1,5,1,22,"Brain_Frontal_Cortex_BA9"
"Run_Up8_TTS",0.230769230769231,Inf,1,3,1,13,"Brain_Hippocampus"
"Run_Up8_TTS",0.214285714285714,Inf,1,3,1,14,"Brain_Hypothalamus"
"Run_Up8_TTS",0.166666666666667,Inf,1,4,1,24,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Up8_TTS",0.176470588235294,Inf,1,3,1,17,"Brain_Putamen_basal_ganglia"
"Run_Up8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Up8_TTS",0.428571428571428,Inf,1,3,1,7,"Brain_Substantia_nigra"
"Run_Up8_TTS",0.130434782608696,Inf,2,9,2,24,"Breast_Mammary_Tissue"
"Run_Up8_TTS",0.0905923344947735,Inf,2,13,2,42,"Cells_Cultured_fibroblasts"
"Run_Up8_TTS",0.625,1.73196728148012,1,6,2,16,"Cells_EBV-transformed_lymphocytes"
"Run_Up8_TTS",0.17375366568915,6.11936736935498,2,9,3,33,"Colon_Sigmoid"
"Run_Up8_TTS",0.126436781609195,Inf,2,11,2,30,"Colon_Transverse"
"Run_Up8_TTS",0.0543478260869565,Inf,2,6,2,24,"Esophagus_Gastroesophageal_Junction"
"Run_Up8_TTS",0.0782361308677098,Inf,2,11,2,38,"Esophagus_Mucosa"
"Run_Up8_TTS",0.180672268907563,5.870676511574,2,10,3,36,"Esophagus_Muscularis"
"Run_Up8_TTS",0.169230769230769,Inf,2,11,2,26,"Heart_Atrial_Appendage"
"Run_Up8_TTS",0.283882783882784,4.01661363939918,2,10,3,28,"Heart_Left_Ventricle"
"Run_Up8_TTS",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Up8_TTS",0.4,Inf,1,4,1,10,"Liver"
"Run_Up8_TTS",0.0774193548387096,Inf,2,9,2,31,"Lung"
"Run_Up8_TTS",0.272727272727273,Inf,1,3,1,11,"Minor_Salivary_Gland"
"Run_Up8_TTS",0.0681818181818182,Inf,2,9,2,33,"Muscle_Skeletal"
"Run_Up8_TTS",0.104761904761905,Inf,2,12,2,36,"Nerve_Tibial"
"Run_Up8_TTS",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Up8_TTS",0.375,Inf,1,9,1,24,"Pancreas"
"Run_Up8_TTS",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_Up8_TTS",0.333333333333333,Inf,1,6,1,18,"Prostate"
"Run_Up8_TTS",0.310511679644049,2.88223820335747,2,9,4,32,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Up8_TTS",0.47724039829303,1.64396409647527,2,12,5,40,"Skin_Sun_Exposed_Lower_leg"
"Run_Up8_TTS",0.25,Inf,1,4,1,16,"Small_Intestine_Terminal_Ileum"
"Run_Up8_TTS",0.307692307692308,Inf,1,8,1,26,"Spleen"
"Run_Up8_TTS",0.0592885375494071,Inf,2,6,2,23,"Stomach"
"Run_Up8_TTS",0.333333333333333,Inf,1,11,1,33,"Testis"
"Run_Up8_TTS",0.143410852713178,6.9196993212665,2,11,3,45,"Thyroid"
"Run_Up8_TTS",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Up8_TTS",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Up8_TTS",0.104761904761905,Inf,2,12,2,36,"Whole_Blood"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Adipose_Subcutaneous"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Adipose_Visceral_Omentum"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Adrenal_Gland"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Artery_Aorta"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Artery_Tibial"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Caudate_basal_ganglia"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Cerebellar_Hemisphere"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Cerebellum"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Cortex"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Breast_Mammary_Tissue"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Cells_Cultured_fibroblasts"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Colon_Sigmoid"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Gastroesophageal_Junction"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Mucosa"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Muscularis"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Heart_Atrial_Appendage"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Heart_Left_Ventricle"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Lung"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Muscle_Skeletal"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Nerve_Tibial"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Skin_Sun_Exposed_Lower_leg"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Small_Intestine_Terminal_Ileum"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Spleen"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Stomach"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Testis"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Thyroid"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Up24_TTS",NA,NA,NA,NA,NA,NA,"Whole_Blood"
"Run_Down4_TTS",0.819579384156986,0.622218887653678,1,20,5,71,"Adipose_Subcutaneous"
"Run_Down4_TTS",0.630958988590811,1.32476065887851,1,13,3,47,"Adipose_Visceral_Omentum"
"Run_Down4_TTS",0.294117647058823,Inf,1,10,1,34,"Adrenal_Gland"
"Run_Down4_TTS",0.433962264150944,3.16227143263116,1,13,2,53,"Artery_Aorta"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Artery_Tibial"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Down4_TTS",0.272727272727273,Inf,1,6,1,22,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Brain_Caudate_basal_ganglia"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Brain_Cerebellar_Hemisphere"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Brain_Cerebellum"
"Run_Down4_TTS",0.443548387096774,3.13960299122134,1,8,2,32,"Brain_Cortex"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_Down4_TTS",0.190476190476191,Inf,1,4,1,21,"Brain_Hippocampus"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Down4_TTS",0.25,Inf,1,8,1,32,"Brain_Putamen_basal_ganglia"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Down4_TTS",0.384615384615385,Inf,1,5,1,13,"Brain_Substantia_nigra"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Breast_Mammary_Tissue"
"Run_Down4_TTS",0.898894688630363,0.431391539989164,1,23,6,75,"Cells_Cultured_fibroblasts"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Down4_TTS",0.765263644773358,0.826810359972573,1,18,3,48,"Colon_Sigmoid"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Gastroesophageal_Junction"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Mucosa"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Muscularis"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Heart_Atrial_Appendage"
"Run_Down4_TTS",0.734272087213264,0.891663879778715,1,10,4,37,"Heart_Left_Ventricle"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Lung"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Down4_TTS",0.951238463533159,0.304705034528504,1,21,7,63,"Muscle_Skeletal"
"Run_Down4_TTS",0.918106301073816,0.38625754093575,1,23,6,70,"Nerve_Tibial"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Down4_TTS",0.90158778597571,0.425155401122638,1,20,7,74,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Down4_TTS",0.278651781391507,2.1829687941756,3,21,7,78,"Skin_Sun_Exposed_Lower_leg"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Small_Intestine_Terminal_Ileum"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Spleen"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Stomach"
"Run_Down4_TTS",0.241583425823159,3.44307356488984,2,13,4,54,"Testis"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Thyroid"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Down4_TTS",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down4_TTS",0.451997191949598,1.62928185193195,2,16,6,66,"Whole_Blood"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Adipose_Subcutaneous"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Adipose_Visceral_Omentum"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Adrenal_Gland"
"Run_Down8_TTS",0.899793692897141,0.436023830825526,1,12,4,29,"Artery_Aorta"
"Run_Down8_TTS",0.769230769230769,0.883314213231731,1,5,3,14,"Artery_Coronary"
"Run_Down8_TTS",0.220567316542549,2.49034287232079,4,13,8,40,"Artery_Tibial"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Caudate_basal_ganglia"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Cerebellar_Hemisphere"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Cerebellum"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Cortex"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Down8_TTS",0.647832817337461,1.31228493862831,1,4,4,19,"Breast_Mammary_Tissue"
"Run_Down8_TTS",0.963915153543637,0.267284425308021,1,12,8,39,"Cells_Cultured_fibroblasts"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Colon_Sigmoid"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Gastroesophageal_Junction"
"Run_Down8_TTS",0.836337760910816,0.591580212690318,1,10,5,35,"Esophagus_Mucosa"
"Run_Down8_TTS",0.917663144234334,0.387944046122075,1,10,6,32,"Esophagus_Muscularis"
"Run_Down8_TTS",0.674641148325359,1.15826829069896,1,5,4,22,"Heart_Atrial_Appendage"
"Run_Down8_TTS",0.852425180598555,0.571131133100315,1,7,4,20,"Heart_Left_Ventricle"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Lung"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Muscle_Skeletal"
"Run_Down8_TTS",0.838444677092194,0.608147865402034,2,12,8,36,"Nerve_Tibial"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Down8_TTS",0.707692307692308,1,1,7,4,28,"Skin_Sun_Exposed_Lower_leg"
"Run_Down8_TTS",0.769230769230769,0.883314213231731,1,5,3,14,"Small_Intestine_Terminal_Ileum"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Spleen"
"Run_Down8_TTS",0.907692307692308,0.424036951025945,1,4,6,15,"Stomach"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Testis"
"Run_Down8_TTS",0.923820879703233,0.372318517900924,1,12,6,37,"Thyroid"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down8_TTS",NA,NA,NA,NA,NA,NA,"Whole_Blood"
"Run_Down24_TTS",0.209302325581395,3.95916465446579,2,10,4,45,"Adipose_Subcutaneous"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Adipose_Visceral_Omentum"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Adrenal_Gland"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Artery_Aorta"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_Down24_TTS",0.573731626363206,1.53553341382494,1,7,4,38,"Artery_Tibial"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Caudate_basal_ganglia"
"Run_Down24_TTS",0.193548387096774,Inf,1,6,1,31,"Brain_Cerebellar_Hemisphere"
"Run_Down24_TTS",0.320197044334976,5.25366592856427,1,5,2,29,"Brain_Cerebellum"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Cortex"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Breast_Mammary_Tissue"
"Run_Down24_TTS",0.389578041382032,1.96578562451807,2,10,6,46,"Cells_Cultured_fibroblasts"
"Run_Down24_TTS",0.263157894736842,Inf,1,5,1,19,"Cells_EBV-transformed_lymphocytes"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Colon_Sigmoid"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Gastroesophageal_Junction"
"Run_Down24_TTS",0.611664295874822,1.42952998011573,1,10,3,38,"Esophagus_Mucosa"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Muscularis"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Heart_Atrial_Appendage"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Heart_Left_Ventricle"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Down24_TTS",0.378737541528239,3.94757359514153,1,9,2,43,"Lung"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Muscle_Skeletal"
"Run_Down24_TTS",0.371035940803383,4.06543815414506,1,9,2,44,"Nerve_Tibial"
"Run_Down24_TTS",0.272727272727273,Inf,1,3,1,11,"Ovary"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Down24_TTS",0.195121951219512,Inf,1,8,1,41,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Down24_TTS",0.503962223187147,2.02003130765835,1,10,3,49,"Skin_Sun_Exposed_Lower_leg"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Small_Intestine_Terminal_Ileum"
"Run_Down24_TTS",0.36551724137931,4.28952748646286,1,6,2,30,"Spleen"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Stomach"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Testis"
"Run_Down24_TTS",0.479740980573543,2.20308393151541,1,9,3,47,"Thyroid"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Down24_TTS",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down24_TTS",0.0702626641651032,11.8742787990211,2,7,3,41,"Whole_Blood"
"Run_Up4Del_TTS",0.33229939480174,1.70311746307903,4,40,9,122,"Adipose_Subcutaneous"
"Run_Up4Del_TTS",0.612785432591655,1.10594544915088,2,30,6,96,"Adipose_Visceral_Omentum"
"Run_Up4Del_TTS",0.486607142857143,2.60090909586994,1,18,2,64,"Adrenal_Gland"
"Run_Up4Del_TTS",0.32911357349609,2.0157878212108,3,36,6,106,"Artery_Aorta"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_Up4Del_TTS",0.261632340148193,1.81938373944077,5,41,11,126,"Artery_Tibial"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Up4Del_TTS",0.311475409836066,Inf,1,19,1,61,"Brain_Caudate_basal_ganglia"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Brain_Cerebellar_Hemisphere"
"Run_Up4Del_TTS",0.586173320350536,1.83664770870922,1,28,2,79,"Brain_Cerebellum"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Brain_Cortex"
"Run_Up4Del_TTS",0.352941176470588,Inf,1,18,1,51,"Brain_Frontal_Cortex_BA9"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Up4Del_TTS",0.416666666666667,Inf,1,15,1,36,"Brain_Spinal_cord_cervical_c-1"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Breast_Mammary_Tissue"
"Run_Up4Del_TTS",0.593746389169359,1.06769635545115,3,47,9,147,"Cells_Cultured_fibroblasts"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Up4Del_TTS",0.23093609536838,4.547735201221,2,27,3,86,"Colon_Sigmoid"
"Run_Up4Del_TTS",0.569620253164557,1.94371460135308,1,27,2,79,"Colon_Transverse"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Gastroesophageal_Junction"
"Run_Up4Del_TTS",0.100033585411308,4.16121229497643,4,41,6,121,"Esophagus_Mucosa"
"Run_Up4Del_TTS",0.184505994557449,3.35697482895053,3,37,5,116,"Esophagus_Muscularis"
"Run_Up4Del_TTS",0.258144882385829,2.69773734036249,3,36,5,98,"Heart_Atrial_Appendage"
"Run_Up4Del_TTS",0.574691358024692,1.9093864872358,1,28,2,81,"Heart_Left_Ventricle"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Up4Del_TTS",0.265788714793809,4.00114393309653,2,35,3,103,"Lung"
"Run_Up4Del_TTS",0.40625,Inf,1,13,1,32,"Minor_Salivary_Gland"
"Run_Up4Del_TTS",0.107142857142857,6.31706044698148,3,38,4,114,"Muscle_Skeletal"
"Run_Up4Del_TTS",0.73907137194084,0.801265783627152,2,44,7,133,"Nerve_Tibial"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_Up4Del_TTS",0.605769230769231,1.72358024302481,1,24,2,65,"Pituitary"
"Run_Up4Del_TTS",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Up4Del_TTS",0.0431875835902207,8.49054759001128,4,41,5,122,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Up4Del_TTS",0.248300717479415,2.10926402745028,4,45,8,136,"Skin_Sun_Exposed_Lower_leg"
